weight_arxiv,weight_book,weight_c4,weight_github,weight_commoncrawl,weight_stackexchange,weight_wikipedia,model_size,n_tokens,arxiv_loss,book_loss,c4_loss,github_loss,commoncrawl_loss,stackexchange_loss,wikipedia_loss,openhermes_loss
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,1998000000.0,3.014416003227234,4.126948618888855,4.137450978755951,2.6031089413166044,4.059069874286652,3.4099873805046084,3.4969035458564757,3.37936190366745
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,3998000000.0,2.4402677738666534,3.618621218204498,3.5945065093040465,1.8762340176105499,3.488449776172638,2.69220796585083,2.8465235877037047,2.605349273681641
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,5998000000.0,2.32116611123085,3.465516571998596,3.426227629184723,1.6823144686222076,3.3088508820533753,2.5527493023872374,2.655805013179779,2.3847655177116396
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,7998000000.0,2.3012380051612853,3.388777813911438,3.352655484676361,1.601672637462616,3.2311736965179443,2.434310154914856,2.538535659313202,2.2935771536827088
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,9998000000.0,2.190628221035004,3.3396374559402466,3.3113940143585205,1.5625429701805116,3.1832579445838927,2.3998104763031005,2.468411474227905,2.2336517786979675
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,11998000000.0,2.232992104291916,3.3156183314323426,3.2830924081802366,1.5809806293249131,3.1535061025619506,2.411463317871094,2.426244614124298,2.2162332129478455
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,13998000000.0,2.1690838706493376,3.303129196166992,3.2549856424331667,1.5220149600505828,3.1313226413726807,2.3428652679920194,2.4075858080387116,2.1620350277423857
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,15998000000.0,2.1819497096538543,3.271570975780487,3.238734920024872,1.511819548010826,3.115581409931183,2.3689625203609466,2.3703788602352143,2.158071628808975
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,17998000000.0,2.159542039632797,3.25859415769577,3.219445083141327,1.50508870780468,3.093921163082123,2.318099540472031,2.3492014741897584,2.130179624557495
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,19998000000.0,2.119712734222412,3.248790695667267,3.2117106223106386,1.4908291432261467,3.0844760847091677,2.292571793794632,2.353336375951767,2.11810999751091
0.020000000000000004,0.020000000000000004,0.416923076923077,0.020000000000000004,0.3507692307692308,0.020000000000000004,0.1523076923076923,122000000.0,20000000000.0,2.119712734222412,3.248790695667267,3.2117106223106386,1.4908291432261467,3.0844760847091677,2.292571793794632,2.353336375951767,2.11810999751091
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,1998000000.0,2.4320925033092498,4.202824497222901,4.370596466064453,1.9400046795606614,4.302697043418885,2.681145610809326,4.249093120098114,3.2433175587654115
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,3998000000.0,2.076821700334549,3.7054086565971374,3.8203687953948973,1.477699174284935,3.7389141798019407,2.2200940644741056,3.615814301967621,2.5471056032180788
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,7998000000.0,1.891442220211029,3.4312085056304933,3.5403685402870178,1.2943181160092354,3.431268219947815,2.008351728916168,3.1120812034606935,2.2128090012073516
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,9998000000.0,1.8545979475975036,3.388043305873871,3.4922192811965944,1.2561189100146293,3.388588171005249,1.971608601808548,3.1042093443870544,2.1625398004055025
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,11998000000.0,1.8285155403614044,3.3427041149139405,3.4435460424423217,1.233597647547722,3.3400316572189332,1.9440444660186769,2.9823229813575747,2.1181871938705443
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,13998000000.0,1.814317568540573,3.3217876982688903,3.4425625514984133,1.217736230790615,3.33246150970459,1.9233134484291077,2.908776535987854,2.1008412063121797
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,15998000000.0,1.8014577174186706,3.3004685139656065,3.424602253437042,1.199496255517006,3.3065865635871887,1.9088113629817962,2.835810523033142,2.068996764421463
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,17998000000.0,1.7945914113521575,3.2968381571769716,3.4114494347572326,1.186239524781704,3.297097589969635,1.8917563545703888,2.9133530616760255,2.0612189662456513
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,19998000000.0,1.7829139292240144,3.2693566823005678,3.391500132083893,1.1783065637946128,3.2777034711837767,1.8874238967895507,2.9183846521377563,2.0443639647960663
0.2846153846153846,0.08615384615384615,0.15230769230769228,0.08615384615384615,0.08615384615384614,0.2846153846153846,0.02,122000000.0,20000000000.0,1.7829139292240144,3.2693566823005678,3.391500132083893,1.1783065637946128,3.2777034711837767,1.8874238967895507,2.9183846521377563,2.0443639647960663
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,1998000000.0,2.5339199709892273,4.099974973201752,4.325593562126159,2.157021000981331,4.219668741226196,2.82353538274765,3.387584445476532,3.2950553917884826
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,3998000000.0,2.186211097240448,3.595683493614197,3.786005103588104,1.7111953341960906,3.6546905279159545,2.3984023427963255,2.7727165961265565,2.613777451515198
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,5998000000.0,2.054989343881607,3.4026382184028625,3.5835171937942505,1.532214572429657,3.444743723869324,2.220870809555054,2.5712778687477114,2.3686629867553712
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,7998000000.0,1.9812482190132141,3.336068413257599,3.5126347279548646,1.459916695356369,3.365942714214325,2.146042515039444,2.453070648908615,2.2615248548984526
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,9998000000.0,1.9507944798469543,3.280669424533844,3.4658052372932433,1.4160975348949432,3.311870617866516,2.0940713024139406,2.3984735214710238,2.199525773525238
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,11998000000.0,1.934104518890381,3.257737171649933,3.4334910464286805,1.4084681954979896,3.2740664505958557,2.0689848041534424,2.350614995956421,2.1711716067790987
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,13998000000.0,1.9173050272464751,3.2286056542396544,3.4035066175460815,1.3851914623379706,3.248373124599457,2.0587486600875855,2.331787793636322,2.1431563210487368
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,15998000000.0,1.8901945352554321,3.2109313654899596,3.3788434147834776,1.3621134024858474,3.225536794662476,2.041370598077774,2.3075132930278777,2.1124366891384123
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,17998000000.0,1.8877252209186555,3.1979219722747803,3.361678593158722,1.3598522138595581,3.2102103662490844,2.026023453474045,2.289772444963455,2.0932523465156554
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,19998000000.0,1.874526938199997,3.1919668245315553,3.3542837119102478,1.3537256422638893,3.2022560954093935,2.014816107749939,2.2781389963626864,2.0819371616840363
0.15230769230769234,0.15230769230769234,0.15230769230769234,0.020000000000000004,0.1523076923076923,0.1523076923076923,0.21846153846153848,122000000.0,20000000000.0,1.874526938199997,3.1919668245315553,3.3542837119102478,1.3537256422638893,3.2022560954093935,2.014816107749939,2.2781389963626864,2.0819371616840363
0.02,0.08615384615384614,0.08615384615384614,0.3507692307692308,0.15230769230769228,0.2846153846153846,0.02,122000000.0,1998000000.0,2.816116886138916,4.205559763908386,4.409740476608277,1.7414324569702149,4.296689810752869,2.635623426437378,4.2427564096450805,3.2973359203338624
